,2010_distance_from_park,2014_distance_from_park,2018_distance_from_park,d_2010_2014_distance_from_park,d_2014_2018_distance_from_park,d_2010_2018_distance_from_park
BX44,1857.7200416682174,1857.7200416682178,1857.720041668218,4.547473508864641e-13,2.2737367544323206e-13,6.821210263296962e-13
MN88,355.91604372352526,429.1259506169607,453.5292529147724,73.20990689343546,24.403302297811706,97.61320919124717
QN769.02,735.8068074388461,735.806807438846,735.8068074388461,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
BX361,390.21317574453536,390.21317574453525,390.21317574453536,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
MN259,404.97250384597066,404.9725038459706,404.97250384597066,-5.684341886080802e-14,5.684341886080802e-14,0.0
QN87,740.4091102360871,740.4091102360874,740.4091102360873,2.2737367544323206e-13,-1.1368683772161603e-13,1.1368683772161603e-13
BX237.03,419.05801063466356,419.0580106346633,419.0580106346635,-2.8421709430404007e-13,2.2737367544323206e-13,-5.684341886080802e-14
MN59,819.8031650113019,819.8031650113015,819.8031650113018,-3.410605131648481e-13,2.2737367544323206e-13,-1.1368683772161603e-13
MN30.02,405.65502813863696,367.87218300856335,355.27790129853867,-37.78284513007361,-12.594281710024688,-50.3771268400983
BX401,497.66971718379324,497.669717183793,497.6697171837931,-2.2737367544323206e-13,1.1368683772161603e-13,-1.1368683772161603e-13
BX183.02,484.53247949528406,484.53247949528406,484.5324794952841,0.0,5.684341886080802e-14,5.684341886080802e-14
MN31,613.3525800336247,613.3525800336246,614.179604182323,-1.1368683772161603e-13,0.827024148698456,0.8270241486983423
MN14.02,640.001129351909,641.8653633203623,642.4867746431797,1.8642339684533908,0.6214113228173801,2.485645291270771
BX60,811.7634257649321,811.7634257649322,811.7634257649319,1.1368683772161603e-13,-3.410605131648481e-13,-2.2737367544323206e-13
QN452,929.426183391794,929.4261833917939,929.4261833917941,-1.1368683772161603e-13,2.2737367544323206e-13,1.1368683772161603e-13
BX195,882.1085683669216,882.1085683669213,882.1085683669214,-3.410605131648481e-13,1.1368683772161603e-13,-2.2737367544323206e-13
MN234,660.8747084483313,660.8747084483308,660.8747084483311,-4.547473508864641e-13,3.410605131648481e-13,-1.1368683772161603e-13
MN265,644.1343082668806,644.1343082668808,644.1343082668806,2.2737367544323206e-13,-2.2737367544323206e-13,0.0
MN92,1338.4278527520871,1342.3407838004678,1343.6450941499272,3.912931048380642,1.3043103494594561,5.217241397840098
BX31,465.6088011016792,465.6088011016794,465.60880110167943,1.7053025658242404e-13,5.684341886080802e-14,2.2737367544323206e-13
BX219,601.1844321283652,601.1844321283654,601.1844321283653,2.2737367544323206e-13,-1.1368683772161603e-13,1.1368683772161603e-13
MN211,835.26177994826,835.2617799482598,835.2617799482598,-2.2737367544323206e-13,0.0,-2.2737367544323206e-13
BK213,1291.3199312953675,1291.3199312953675,1291.3199312953673,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13
MN156.01,679.7884291562547,679.7884291562546,679.7884291562549,-1.1368683772161603e-13,3.410605131648481e-13,2.2737367544323206e-13
BK610.02,948.642422031553,948.6424220315533,948.6424220315537,3.410605131648481e-13,3.410605131648481e-13,6.821210263296962e-13
BX133,676.6540510026668,676.654051002667,676.6540510026668,1.1368683772161603e-13,-1.1368683772161603e-13,0.0
QN717.01,1078.6063662492352,1078.6063662492356,1078.6063662492359,4.547473508864641e-13,2.2737367544323206e-13,6.821210263296962e-13
MN209.01,818.5963026470918,823.6156864753167,769.2399036657258,5.019383828224932,-54.37578280959087,-49.35639898136594
BX216.02,711.267494631622,711.2674946316223,711.2674946316218,3.410605131648481e-13,-4.547473508864641e-13,-1.1368683772161603e-13
QN779.08,2299.776062575875,2299.776062575875,2299.776062575876,0.0,9.094947017729282e-13,9.094947017729282e-13
MN251,593.475935600881,593.4759356008807,587.7508464216203,-3.410605131648481e-13,-5.725089179260408,-5.725089179260749
BX233.02,807.0965882046428,807.0965882046428,807.0965882046431,0.0,3.410605131648481e-13,3.410605131648481e-13
BK193,683.186178075219,683.1861780752191,683.1861780752193,1.1368683772161603e-13,2.2737367544323206e-13,3.410605131648481e-13
BX42,2118.770687983952,2118.7706879839516,2118.7706879839525,-4.547473508864641e-13,9.094947017729282e-13,4.547473508864641e-13
BK508.04,1583.2228472861457,1583.2228472861455,1583.2228472861443,-2.2737367544323206e-13,-1.1368683772161603e-12,-1.3642420526593924e-12
BX421,1249.1473129435758,1249.1473129435758,1249.1473129435763,0.0,4.547473508864641e-13,4.547473508864641e-13
MN197.02,487.77099637586906,487.77099637586906,487.77099637586906,0.0,0.0,0.0
BX284,1090.9471299788165,1090.9471299788163,1090.9471299788165,-2.2737367544323206e-13,2.2737367544323206e-13,0.0
MN42,592.3432154966154,592.3432154966154,592.3432154966152,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13
MN103,1274.607123928972,1274.6071239289727,1274.607123928973,6.821210263296962e-13,2.2737367544323206e-13,9.094947017729282e-13
BX209,412.10710310492374,412.10710310492374,412.10710310492385,0.0,1.1368683772161603e-13,1.1368683772161603e-13
BK543,802.050278192123,802.0502781921226,802.0502781921225,-3.410605131648481e-13,-1.1368683772161603e-13,-4.547473508864641e-13
MN7,716.6755775789347,716.6755775789347,714.7099470072916,0.0,-1.9656305716431461,-1.9656305716431461
MN236,346.9469608501261,345.00763680456447,344.361195456044,-1.9393240455616478,-0.6464413485204545,-2.5857653940821024
MN273,505.66356682721994,505.66356682722005,505.6635668272202,1.1368683772161603e-13,1.7053025658242404e-13,2.8421709430404007e-13
BK11,764.0406454794188,764.0406454794185,764.0406454794183,-3.410605131648481e-13,-1.1368683772161603e-13,-4.547473508864641e-13
BX257,883.8600722751053,883.8600722751052,883.8600722751055,-1.1368683772161603e-13,3.410605131648481e-13,2.2737367544323206e-13
MN112.03,1565.1362496459103,1565.1362496459112,1565.1362496459112,9.094947017729282e-13,0.0,9.094947017729282e-13
BK508.01,1333.6518149676522,1333.651814967652,1333.6518149676524,-2.2737367544323206e-13,4.547473508864641e-13,2.2737367544323206e-13
BK510.01,977.7858786876446,977.7858786876446,977.7858786876451,0.0,4.547473508864641e-13,4.547473508864641e-13
BX143,721.2568550707026,721.2568550707026,721.2568550707025,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13
MN69,799.0359757005239,799.0359757005237,799.0359757005237,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13
BX301,654.2718439573861,654.2718439573858,654.2718439573856,-2.2737367544323206e-13,-2.2737367544323206e-13,-4.547473508864641e-13
MN152,641.8635362140129,641.8635362140129,641.8635362140129,0.0,0.0,0.0
BX197,1279.6591719285527,1279.6591719285532,1279.6591719285534,4.547473508864641e-13,2.2737367544323206e-13,6.821210263296962e-13
MN247,1325.5875546311581,1325.5875546311588,1325.3495246328594,6.821210263296962e-13,-0.23802999829945293,-0.2380299982987708
BX283,606.2007917465497,606.2007917465498,606.2007917465498,1.1368683772161603e-13,0.0,1.1368683772161603e-13
BK508.03,1960.756543418477,1960.7565434184773,1960.7565434184771,4.547473508864641e-13,-2.2737367544323206e-13,2.2737367544323206e-13
MN283,671.0012599396807,671.0012599396808,671.0012599396806,1.1368683772161603e-13,-2.2737367544323206e-13,-1.1368683772161603e-13
BX359,1154.8164445701195,1154.8164445701193,1154.8164445701193,-2.2737367544323206e-13,0.0,-2.2737367544323206e-13
QN683,728.6266570463845,728.6266570463847,728.6266570463847,2.2737367544323206e-13,0.0,2.2737367544323206e-13
BX369.02,254.99782430962497,254.99782430962506,254.99782430962512,8.526512829121202e-14,5.684341886080802e-14,1.4210854715202004e-13
MN164,576.2195222551092,576.219522255109,576.2195222551092,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
QN43,1555.8057911214396,1555.8057911214398,1555.8057911214391,2.2737367544323206e-13,-6.821210263296962e-13,-4.547473508864641e-13
BX179.01,572.192522469148,572.1925224691478,572.1925224691481,-2.2737367544323206e-13,3.410605131648481e-13,1.1368683772161603e-13
MN255,541.6660830114771,541.6660830114769,518.2335069639275,-2.2737367544323206e-13,-23.432576047549333,-23.43257604754956
MN97,800.1420478028228,800.1420478028227,800.1420478028226,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323206e-13
MN212,282.5408621276221,281.3477201082181,278.4941296503235,-1.1931420194040356,-2.8535904578945974,-4.046732477298633
QN713.04,1811.672781585647,1811.6727815856468,1811.6727815856475,-2.2737367544323206e-13,6.821210263296962e-13,4.547473508864641e-13
MN307,618.7609627000743,618.7609627000742,618.760962700074,-1.1368683772161603e-13,-2.2737367544323206e-13,-3.410605131648481e-13
BX215.01,649.6067179931207,649.6067179931209,649.6067179931209,2.2737367544323206e-13,0.0,2.2737367544323206e-13
MN158.02,518.3219653557229,518.321965355723,437.4220921807588,1.1368683772161603e-13,-80.89987317496423,-80.89987317496411
BK185.01,441.448441292139,441.4484412921391,441.4484412921392,5.684341886080802e-14,1.1368683772161603e-13,1.7053025658242404e-13
MN287,1100.897388238347,1100.897388238347,1100.8973882383468,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13
BK360.01,479.7843150005459,479.78431500054626,479.78431500054614,3.410605131648481e-13,-1.1368683772161603e-13,2.2737367544323206e-13
BX281,884.1829479235595,884.1829479235596,884.1829479235595,1.1368683772161603e-13,-1.1368683772161603e-13,0.0
MN149,490.1892774622012,490.18927746220095,490.18927746220095,-2.2737367544323206e-13,0.0,-2.2737367544323206e-13
MN277,946.151648434085,946.1516484340849,946.1516484340854,-1.1368683772161603e-13,4.547473508864641e-13,3.410605131648481e-13
QN779.05,2425.567499139571,2425.567499139571,2425.5674991395704,0.0,-4.547473508864641e-13,-4.547473508864641e-13
MN303,532.5687680532758,532.5687680532759,532.5687680532758,1.1368683772161603e-13,-1.1368683772161603e-13,0.0
BX237.04,611.0435933122533,611.0435933122529,611.0435933122534,-3.410605131648481e-13,4.547473508864641e-13,1.1368683772161603e-13
BX159,711.1909105512544,711.1909105512543,711.1909105512543,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13
MN131,539.9559688261893,539.9559688261895,771.8426538126052,2.2737367544323206e-13,231.88668498641573,231.88668498641596
BX179.02,151.70666846436737,147.4498845367992,146.0309565609432,-4.256783927568165,-1.4189279758560076,-5.6757119034241725
MN106.02,617.3779480560326,617.3779480560323,614.5597840274452,-2.2737367544323206e-13,-2.818164028587148,-2.8181640285873755
BK910,790.0013491797332,763.9790464258363,755.3049455078707,-26.022302753896952,-8.674100917965575,-34.69640367186253
MN148.01,1878.9961389289213,1878.996138928922,1878.9961389289208,6.821210263296962e-13,-1.1368683772161603e-12,-4.547473508864641e-13
BX267.01,552.8109220144006,552.8109220144005,552.8109220144006,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
BK1058.04,1207.7176049747181,1207.7176049747188,1207.7176049747188,6.821210263296962e-13,0.0,6.821210263296962e-13
MN205,629.5367988868279,629.5367988868281,629.5367988868285,2.2737367544323206e-13,3.410605131648481e-13,5.684341886080801e-13
BX213.01,295.7672492856643,295.7672492856644,295.76724928566426,5.684341886080802e-14,-1.1368683772161603e-13,-5.684341886080802e-14
MN112.01,1306.7786108196485,1306.7786108196487,1306.7786108196494,2.2737367544323206e-13,6.821210263296962e-13,9.094947017729282e-13
BK360.02,1166.5530964488019,1166.5530964488019,1166.5530964488019,0.0,0.0,0.0
BX221.02,849.7250365267139,849.725036526714,849.7250365267139,1.1368683772161603e-13,-1.1368683772161603e-13,0.0
MN57,988.3851526240667,988.3851526240669,988.3851526240669,2.2737367544323206e-13,0.0,2.2737367544323206e-13
QN855,1212.9448680293235,1212.944868029324,1212.944868029324,4.547473508864641e-13,0.0,4.547473508864641e-13
BX407.01,1725.0373851119684,1725.0373851119678,1725.5116919183056,-6.821210263296962e-13,0.47430680633783595,0.47430680633715383
MN174.02,718.3156111057503,719.0004991545336,719.2287951707943,0.6848880487832503,0.22829601626074236,0.9131840650439926
MN27,150.46503254602578,150.4650325460258,150.46503254602584,2.842170943040401e-14,2.842170943040401e-14,5.684341886080802e-14
MN192,842.6415728609754,842.6415728609754,728.320797677641,0.0,-114.32077518333438,-114.32077518333438
BX403.04,987.1949710867624,987.1949710867618,987.1949710867614,-5.684341886080801e-13,-4.547473508864641e-13,-1.0231815394945443e-12
MN239,645.6705618416084,645.6705618416086,645.6705618416086,1.1368683772161603e-13,0.0,1.1368683772161603e-13
MN2.02,195.28832378293188,195.28832378293194,195.28832378293188,5.684341886080802e-14,-5.684341886080802e-14,0.0
MN235.02,670.0595003484739,670.0595003484739,670.0595003484741,0.0,2.2737367544323206e-13,2.2737367544323206e-13
BX181.02,891.0924345737338,891.092434573734,891.092434573734,1.1368683772161603e-13,0.0,1.1368683772161603e-13
BK285.01,995.3972903638601,995.3972903638602,995.3972903638605,1.1368683772161603e-13,3.410605131648481e-13,4.547473508864641e-13
BK539,1130.4458314992278,1130.445831499228,1208.715508712664,2.2737367544323206e-13,78.2696772134359,78.26967721343613
QN641.01,1268.6596488693838,1268.6596488693842,1268.659648869384,4.547473508864641e-13,-2.2737367544323206e-13,2.2737367544323206e-13
BX27.01,318.8476139160206,318.84761391602063,318.8476139160206,5.684341886080802e-14,-5.684341886080802e-14,0.0
BX223,552.9623822282117,552.9623822282114,552.9623822282116,-3.410605131648481e-13,2.2737367544323206e-13,-1.1368683772161603e-13
BX409,607.80884132852,607.8088413285203,609.7668036800737,3.410605131648481e-13,1.9579623515534195,1.9579623515537605
SI228,1266.602936468146,1266.602936468146,1267.2050499717384,0.0,0.6021135035923635,0.6021135035923635
BX332.01,1386.2701291070634,1386.2701291070637,1386.2701291070634,2.2737367544323206e-13,-2.2737367544323206e-13,0.0
BX46,1674.5482572107837,1674.5482572107835,1674.5482572107833,-2.2737367544323206e-13,-2.2737367544323206e-13,-4.547473508864641e-13
MN160.02,1160.4222080097463,1160.4222080097468,1028.4343540682437,4.547473508864641e-13,-131.9878539415031,-131.98785394150264
MN116,719.3118313967489,719.3118313967486,719.3118313967487,-2.2737367544323206e-13,1.1368683772161603e-13,-1.1368683772161603e-13
BX121.02,198.1715663420458,198.1715663420458,198.17156634204576,0.0,-2.842170943040401e-14,-2.842170943040401e-14
MN168,1159.1551760621062,1159.155176062106,902.072314337921,-2.2737367544323206e-13,-257.082861724185,-257.08286172418525
MN112.02,1144.8980057783629,1144.8980057783633,1144.8980057783633,4.547473508864641e-13,0.0,4.547473508864641e-13
MN2.01,271.13453156032267,271.1345315603226,271.1345315603226,-5.684341886080802e-14,0.0,-5.684341886080802e-14
BX293.01,701.2026052616558,701.2026052616558,701.2026052616559,0.0,1.1368683772161603e-13,1.1368683772161603e-13
QN717.02,732.5447135820967,732.5447135820968,732.5447135820968,1.1368683772161603e-13,0.0,1.1368683772161603e-13
MN249,1031.066705861446,1031.0667058614465,1031.0667058614467,4.547473508864641e-13,2.2737367544323206e-13,6.821210263296962e-13
QN713.03,820.343580923333,820.3435809233333,820.343580923333,3.410605131648481e-13,-3.410605131648481e-13,0.0
BX221.01,863.6889612626219,863.6889612626219,863.6889612626219,0.0,0.0,0.0
BX235.01,432.19062000679014,432.19062000679025,432.1906200067902,1.1368683772161603e-13,-5.684341886080802e-14,5.684341886080802e-14
MN150.01,1836.1828087689735,1836.182808768973,1836.1828087689735,-4.547473508864641e-13,4.547473508864641e-13,0.0
MN117,1812.6146620861628,1812.6146620861634,1812.6146620861634,6.821210263296962e-13,0.0,6.821210263296962e-13
MN12,340.7708118309117,390.1770794125895,406.6458352731488,49.40626758167775,16.468755860559327,65.87502344223708
BK13,334.15274498914073,334.1527449891408,334.1527449891409,5.684341886080802e-14,1.1368683772161603e-13,1.7053025658242404e-13
BX237.02,708.0260127178958,708.0260127178958,708.026012717896,0.0,2.2737367544323206e-13,2.2737367544323206e-13
BX247,995.8652683932952,884.7799780238271,847.751547900671,-111.08529036946811,-37.02843012315611,-148.11372049262422
QN916.01,2473.1266912210635,2136.6701094874347,2024.5179155762253,-336.4565817336288,-112.15219391120945,-448.60877564483826
MN174.01,521.3232907765109,521.3232907765108,521.3232907765109,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
BX403.02,1338.6690874823498,1338.6690874823505,1338.66908748235,6.821210263296962e-13,-4.547473508864641e-13,2.2737367544323206e-13
BX224.01,1518.7426370790108,1518.7426370790106,1518.7426370790106,-2.2737367544323206e-13,0.0,-2.2737367544323206e-13
BK340,546.3020719151784,546.3020719151783,546.3020719151784,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
BK350,390.49721270409196,390.7142173931607,390.7865522895171,0.21700468906874448,0.0723348963563808,0.2893395854251253
MN145,769.4341082361877,769.4341082361875,771.2440746543934,-2.2737367544323206e-13,1.8099664182059314,1.809966418205704
MN151,402.16084092297973,402.16084092297973,402.1608409229798,0.0,5.684341886080802e-14,5.684341886080802e-14
BX110,983.0191164948255,983.0191164948253,983.0191164948254,-2.2737367544323206e-13,1.1368683772161603e-13,-1.1368683772161603e-13
BX224.04,849.3168869065646,849.3168869065645,849.3168869065646,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
BX224.03,1748.768913857987,1748.768913857987,1748.768913857987,0.0,0.0,0.0
MN207.01,1272.985684339938,1272.9856843399382,1272.9856843399384,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13
